index,ticker,quarter,year,priceToEarning,priceToBook,valueBeforeEbitda,dividend,roe,roa,daysReceivable,daysInventory,daysPayable,ebitOnInterest,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,currentPayment,quickPayment,epsChange,ebitdaOnStock,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnAsset,debtOnEbitda,shortOnLongDebt,assetOnEquity,capitalBalance,cashOnEquity,cashOnCapitalize,cashCirculation,revenueOnWorkCapital,capexOnFixedAsset,revenueOnAsset,postTaxOnPreTax,ebitOnRevenue,preTaxOnEbit,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,ebitdaOnStockChange,bookValuePerShareChange,creditGrowth,date
2022-07-01,HAG,2,2022,12.6,2.0,8.0,,0.146,0.037,30.0,85.0,45.0,4.6,657.0,4195.0,,,,,,0.23,,,0.3,1.0,0.9,0.412,2315.0,0.143,0.844,0.228,1.9,0.5,4.0,0.6,4.3,190.0,0.025,0.015,70.0,12.0,-0.278,0.2,1.2,0.844,0.2,,,,,,,,,3.2,,0.54,-0.037,,2022-07-01
2022-04-01,HAG,1,2022,28.1,3.0,13.7,,0.107,0.026,-189.0,90.0,73.0,1.5,465.0,4356.0,,,,,,0.244,,,0.3,0.7,0.6,1.346,1504.0,0.361,0.303,0.312,1.8,0.5,6.3,0.5,4.1,-2159.0,0.026,0.012,-173.0,,-0.433,0.1,1.0,0.303,1.0,,,,,,,,,2.9,,0.254,-0.107,,2022-04-01
2022-01-01,HAG,4,2021,67.0,2.7,15.6,,0.034,0.007,-501.0,309.0,-1157.0,-1.3,198.0,4881.0,,,,,,0.249,,,0.3,0.9,0.8,-1.163,1199.0,0.312,,0.191,1.8,0.5,11.9,0.4,4.0,-826.0,0.017,0.009,965.0,,-0.173,0.1,2.1,,-0.3,,,,,,,,,2.9,,19.744,-0.076,,2022-01-01
2021-10-01,HAG,3,2021,-4.1,1.0,365.5,,-0.135,-0.037,-125.0,247.0,-9514.0,3.6,-1220.0,5282.0,,,,,,0.266,,,0.4,1.1,1.1,-0.157,58.0,0.319,1.073,0.043,1.7,0.5,250.6,0.2,3.8,639.0,0.022,0.01,9637.0,,-0.186,0.1,1.2,1.073,0.0,,,,,,,,,2.7,,-1.088,-0.034,,2021-10-01
2021-07-01,HAG,2,2021,-4.1,1.1,-21.9,,-0.156,-0.046,-76.0,190.0,519.0,1.5,-1447.0,5467.0,,,,,,0.28,,,0.4,1.1,1.0,0.08,-655.0,0.103,0.459,0.141,1.6,0.5,-21.5,0.2,3.6,366.0,0.03,0.03,-405.0,,-0.194,0.1,2.3,0.459,0.1,,,,,,,,,2.5,,-0.322,0.096,,2021-07-01
2021-04-01,HAG,1,2021,-4.1,1.1,-14.8,,-0.147,-0.043,-195.0,184.0,635.0,-1.7,-1340.0,4988.0,,,,,,0.251,,,0.3,0.9,0.8,-0.009,-966.0,0.197,,,1.8,0.5,-13.3,0.2,4.0,-581.0,0.057,0.058,-646.0,,-0.343,0.1,,,0.7,,,,,,,,,2.9,,0.628,-0.261,,2021-04-01
2021-01-01,HAG,4,2020,-3.9,0.8,-49.3,,-0.132,-0.033,-352.0,283.0,153.0,-2.3,-1351.0,6752.0,,,,,,0.173,,,0.4,0.7,0.5,51.309,-593.0,,,,1.9,0.5,-29.8,0.9,5.8,-4961.0,0.01,0.019,-221.0,,-0.2,0.1,,,1.3,,,,,,,,,2.8,,-2.2,-0.473,,2021-01-01
2020-10-01,HAG,3,2020,-176.5,0.4,58.0,,-0.002,-0.001,-318.0,341.0,131.0,-1.3,-25.0,12817.0,,,,,,0.283,,,0.6,0.8,0.6,-1.027,494.0,,,,1.2,0.4,36.3,0.4,3.5,-2194.0,0.018,0.063,-108.0,,-0.329,0.1,,,2.0,,,,,,,,,1.7,,0.035,-0.017,,2020-10-01
2020-07-01,HAG,2,2020,5.5,0.4,58.4,,0.072,0.02,-953.0,348.0,119.0,-0.3,945.0,13038.0,,,,,,0.3,,,0.7,0.9,0.6,4.935,478.0,0.209,,0.277,1.1,0.4,40.1,0.4,3.3,-1372.0,0.005,0.019,-724.0,,-0.337,0.1,,,0.8,,,,,,,,,1.5,,-0.268,-0.017,,2020-07-01
2020-04-01,HAG,1,2020,16.0,0.2,37.5,,0.012,0.003,-733.0,357.0,112.0,0.4,159.0,13262.0,,,,,,0.312,,,0.7,0.8,0.5,-0.416,652.0,0.339,0.12,,0.9,0.4,30.0,0.3,3.2,-2102.0,0.004,0.017,-488.0,,-0.292,0.1,,0.12,-0.8,,,,,,,,,1.4,,0.79,-0.036,,2020-04-01
2020-01-01,HAG,4,2019,14.6,0.3,65.8,,0.02,0.006,395.0,363.0,106.0,-0.7,272.0,13764.0,,,,,,0.331,,,0.8,0.9,0.6,-5.506,364.0,-0.032,-0.311,0.093,0.9,0.4,54.0,0.3,3.0,-984.0,0.015,0.078,652.0,0.9,-0.346,0.0,-9.1,-0.311,2.7,,,,,,,,,1.3,,-0.261,0.006,,2020-01-01
2019-10-01,HAG,3,2019,-74.1,0.3,48.4,,-0.004,-0.001,504.0,307.0,88.0,-0.9,-60.0,13683.0,,,,,,0.303,,,0.7,0.8,0.6,-0.847,493.0,0.006,-0.402,1.281,0.9,0.4,39.2,0.4,3.3,-2644.0,0.011,0.061,722.0,0.7,-0.304,0.1,-0.8,-0.402,2.4,,,,,,,,,1.4,,-0.641,0.04,,2019-10-01
2019-07-01,HAG,2,2019,-13.5,0.4,19.0,,-0.028,-0.007,256.0,278.0,100.0,-0.4,-395.0,13160.0,,,,,,0.248,,,0.4,0.3,0.2,-3.462,1372.0,0.295,-0.285,-1.079,1.2,0.4,16.0,0.6,4.0,-12361.0,0.012,0.046,434.0,1.4,-0.354,0.1,1.3,-0.285,4.8,,,,,,,,,2.3,,-0.338,-0.078,,2019-07-01
2019-04-01,HAG,1,2019,34.6,0.4,15.1,,0.011,0.003,190.0,213.0,102.0,-0.4,160.0,14275.0,,,,,,0.27,,,0.5,0.5,0.3,0.291,2072.0,0.208,-0.291,0.088,1.3,0.4,11.4,0.5,3.7,-7962.0,0.016,0.057,301.0,1.9,-0.365,0.1,0.6,-0.291,-0.2,,,,,,,,,1.9,,-0.168,0.01,,2019-04-01
2019-01-01,HAG,4,2018,39.2,0.3,12.6,,0.008,0.002,169.0,169.0,81.0,-0.4,124.0,14141.0,,,,,,0.272,,,0.5,0.7,0.6,-0.628,2490.0,0.215,-0.11,-0.243,1.3,0.5,9.7,0.5,3.7,-3833.0,0.02,0.067,257.0,2.2,-0.391,0.1,1.4,-0.11,3.0,,,,,,,,,1.9,,-0.16,-0.014,,2019-01-01
2018-10-01,HAG,3,2018,18.3,0.4,10.4,,0.022,0.006,166.0,178.0,95.0,1.5,334.0,14344.0,,,,,,0.275,,,0.5,0.6,0.5,10.436,2964.0,0.567,0.394,0.265,1.2,0.4,8.0,0.4,3.6,-5151.0,0.05,0.183,249.0,2.2,-0.381,0.1,1.0,0.394,0.7,,,,,,,,,1.8,,0.125,-0.026,,2018-10-01
2018-07-01,HAG,2,2018,178.2,0.4,11.7,,0.002,0.001,186.0,160.0,114.0,1.3,29.0,14722.0,,,,,,0.248,,,0.5,0.6,0.5,-0.957,2634.0,0.503,0.297,-0.02,1.3,0.4,9.9,0.1,4.0,-5429.0,0.012,0.033,232.0,2.0,-0.23,0.1,-2.6,0.297,0.2,,,,,,,,,2.0,,0.019,0.009,,2018-07-01
2018-04-01,HAG,1,2018,9.8,0.5,13.3,,0.046,0.012,174.0,171.0,157.0,0.8,674.0,14590.0,,,,,,0.255,,,0.5,0.6,0.5,-0.005,2585.0,0.467,0.275,0.003,1.2,0.4,10.9,0.1,3.9,-4794.0,0.006,0.015,188.0,2.1,-0.301,0.1,12.4,0.275,0.1,,,,,,,,,1.9,,0.129,-0.06,,2018-04-01
2018-01-01,HAG,4,2017,10.8,0.5,14.2,,0.045,0.012,163.0,193.0,210.0,1.0,678.0,15515.0,,,,,,0.269,,,0.5,0.7,0.6,0.116,2290.0,0.507,0.33,-0.05,1.2,0.4,12.8,0.2,3.7,-3292.0,0.008,0.029,147.0,2.2,-0.34,0.1,-0.2,0.33,0.0,,,,,,,,,1.9,,0.086,-0.001,,2018-01-01
2017-10-01,HAG,3,2017,13.8,0.5,16.9,,0.04,0.011,168.0,150.0,145.0,0.7,607.0,15525.0,,,,,,0.273,,,0.5,0.7,0.6,0.377,2110.0,0.345,0.179,0.095,1.3,0.4,13.5,0.1,3.7,-3505.0,0.012,0.029,174.0,2.2,-0.42,0.1,1.6,0.179,0.8,,,,,,,,,1.9,,0.156,-0.007,,2017-10-01
2017-07-01,HAG,2,2017,21.5,0.6,19.8,,0.029,0.008,142.0,169.0,154.0,0.7,441.0,15634.0,,,,,,0.277,,,0.5,0.9,0.8,-1.378,1825.0,0.368,0.218,0.34,1.4,0.5,16.6,0.2,3.6,-803.0,0.089,0.225,157.0,2.6,-0.421,0.1,1.5,0.218,2.4,,,,,,,,,1.9,,0.434,0.057,,2017-07-01
2017-04-01,HAG,1,2017,-7.8,0.6,34.2,,-0.076,-0.021,131.0,206.0,220.0,0.3,-1168.0,14797.0,,,,,,0.27,,,0.5,0.9,0.8,0.062,1272.0,0.266,0.106,0.007,1.6,0.5,26.8,0.2,3.7,-1280.0,0.013,0.024,118.0,2.8,-0.565,0.1,1.5,0.106,0.1,,,,,,,,,2.1,,-0.056,-0.006,,2017-04-01
2017-01-01,HAG,4,2016,-4.9,0.4,31.0,,-0.073,-0.02,110.0,188.0,137.0,0.5,-1099.0,14894.0,,,,,,0.261,,,0.5,0.8,0.6,-0.302,1347.0,0.153,0.119,-0.08,1.6,0.5,25.6,0.3,3.8,-3283.0,0.047,0.112,162.0,3.3,-0.524,0.1,1.7,0.119,-1.1,,,,,,,,,2.1,,0.424,0.016,,2017-01-01
2016-10-01,HAG,3,2016,-3.3,0.4,40.0,,-0.102,-0.029,192.0,194.0,125.0,0.2,-1576.0,14658.0,,,,,,0.26,,,0.5,0.7,0.6,0.392,946.0,0.148,0.046,-0.027,1.5,0.5,34.3,0.9,3.8,-6717.0,0.051,0.18,261.0,1.9,-0.757,0.1,2.0,0.046,-1.2,,,,,,,,,2.0,,-0.367,-0.04,,2016-10-01
2016-07-01,HAG,2,2016,-6.4,0.5,24.8,,-0.074,-0.022,146.0,189.0,93.0,-0.1,-1132.0,15267.0,,,,,,0.277,,,0.5,0.7,0.5,-4.026,1494.0,0.168,-0.042,-0.553,1.5,0.5,20.4,0.9,3.6,-5788.0,0.079,0.354,242.0,2.5,-1.026,0.1,1.3,-0.042,17.0,,,,,,,,,1.8,,-0.343,-0.046,,2016-07-01
2016-04-01,HAG,1,2016,20.8,0.5,17.2,,0.024,0.008,124.0,202.0,81.0,0.7,374.0,15997.0,,,,,,0.284,,,0.5,1.0,0.7,-0.46,2276.0,0.15,0.098,0.035,1.6,0.5,13.4,0.5,3.5,-595.0,0.095,0.29,245.0,2.9,-0.574,0.2,1.3,0.098,0.5,,,,,,,,,1.9,,-0.062,0.044,,2016-04-01
2016-01-01,HAG,4,2015,15.0,0.7,16.9,,0.045,0.015,93.0,245.0,55.0,0.0,693.0,15326.0,,,,,,0.292,,,0.5,1.0,0.7,-0.491,2427.0,0.118,0.014,-0.54,1.7,0.6,11.8,0.4,3.4,361.0,0.061,0.153,283.0,3.9,-0.657,0.1,1.0,0.014,-38.8,,,,,,,,,2.0,,-0.033,-0.05,,2016-01-01
2015-10-01,HAG,3,2015,10.9,0.9,15.1,,0.086,0.031,150.0,256.0,58.0,1.8,1361.0,16140.0,,,,,,0.314,,,0.5,1.0,0.7,-0.312,2510.0,0.294,0.239,0.174,1.5,0.5,10.7,0.5,3.2,7.0,0.123,0.313,349.0,2.4,-0.559,0.1,1.2,0.239,0.9,,,,,,,,,1.8,,0.125,0.056,,2015-10-01
2015-07-01,HAG,2,2015,9.6,1.2,18.4,,0.132,0.048,194.0,340.0,91.0,2.7,1978.0,15282.0,,,,,,0.33,,,0.6,1.0,0.8,0.124,2231.0,0.393,0.331,0.235,1.3,0.5,11.2,0.6,3.0,6.0,0.091,0.134,443.0,1.9,-0.46,0.1,1.3,0.331,0.9,,,,,,,,,1.7,,0.361,0.107,,2015-07-01
2015-04-01,HAG,1,2015,11.6,1.5,26.7,,0.121,0.046,250.0,401.0,204.0,1.6,1759.0,13809.0,,,,,,0.321,,,0.5,0.9,0.7,-0.004,1639.0,0.413,0.338,0.348,1.5,0.5,14.1,0.6,3.1,-802.0,0.068,0.073,447.0,1.5,-0.267,0.1,1.2,0.338,1.2,,,,,,,,,1.8,,-0.002,-0.021,,2015-04-01
2015-01-01,HAG,4,2014,,,25.0,,0.121,0.05,164.0,391.0,115.0,0.5,1767.0,14110.0,,,,,,0.36,,,0.7,1.1,0.9,-0.129,1643.0,0.294,0.147,0.081,1.3,0.5,13.1,0.6,2.8,856.0,0.069,0.071,440.0,2.2,-0.28,0.1,1.5,0.147,0.8,,,,,,,,,1.5,,-0.099,-0.029,,2015-01-01
2014-10-01,HAG,3,2014,,,24.9,,0.137,0.056,221.0,587.0,-1553.0,1.8,2028.0,14538.0,,,,,,0.386,,,0.8,1.8,1.5,0.612,1823.0,0.401,0.304,1.222,1.2,0.5,11.5,0.3,2.6,5188.0,0.157,0.114,2361.0,1.7,-0.314,0.1,1.0,0.304,4.2,,,,,,,,,1.3,,0.048,0.04,,2014-10-01
2014-07-01,HAG,2,2014,,,25.3,,0.089,0.035,229.0,634.0,-847.0,1.4,1258.0,13976.0,,,,,,0.394,,,0.7,1.8,1.5,-0.018,1739.0,0.417,0.295,0.378,1.2,0.5,12.3,0.3,2.5,4731.0,0.142,0.106,1710.0,1.6,-0.321,0.1,1.2,0.295,1.5,,,,,,,,,1.4,,-0.164,0.035,,2014-07-01
2014-04-01,HAG,1,2014,,,23.6,,0.102,0.037,258.0,703.0,-290.0,3.6,1281.0,13507.0,,,,,,0.406,,,0.8,2.1,1.6,0.318,2081.0,0.466,0.395,0.402,1.1,0.5,12.2,0.2,2.5,4804.0,0.108,0.075,1251.0,1.4,-0.327,0.1,1.1,0.395,1.1,,,,,,,,,1.3,,0.113,0.017,,2014-04-01
2014-01-01,HAG,4,2013,,,24.2,,0.08,0.03,244.0,646.0,-850.0,2.3,972.0,13275.0,,,,,,0.413,,,0.8,2.0,1.6,0.348,1869.0,0.44,0.329,0.392,1.1,0.5,13.0,0.3,2.4,4752.0,0.19,0.156,1739.0,1.5,-0.342,0.1,0.9,0.329,1.1,,,,,,,,,1.3,,0.047,0.02,,2014-01-01
2013-10-01,HAG,3,2013,,,24.4,,0.059,0.022,233.0,572.0,110.0,0.9,721.0,13018.0,,,,,,0.375,,,0.7,2.1,1.6,0.262,1784.0,0.359,0.227,0.393,1.1,0.5,13.1,0.3,2.7,8192.0,0.134,0.114,695.0,1.6,-0.314,0.1,1.1,0.227,1.9,,,,,,,,,1.4,,-0.149,0.03,,2013-10-01
2013-07-01,HAG,2,2013,,,23.4,,0.048,0.017,150.0,408.0,99.0,0.9,571.0,12636.0,,,,,,0.355,,,0.7,1.8,1.4,0.521,2096.0,0.466,0.298,0.411,1.2,0.4,11.1,0.5,2.8,7679.0,0.188,0.148,459.0,2.4,-0.42,0.2,1.4,0.298,1.9,,,,,,,,,1.5,,-0.025,0.316,,2013-07-01
2013-04-01,HAG,1,2013,,,25.8,,0.036,0.012,195.0,434.0,77.0,1.8,375.0,9603.0,,,,,,0.272,,,0.5,1.9,1.4,0.021,2151.0,0.47,0.313,0.119,1.7,0.5,13.6,0.3,3.7,7385.0,0.245,0.172,551.0,1.9,-0.437,0.2,1.3,0.313,0.5,,,,,,,,,2.2,,0.101,0.023,,2013-04-01
2013-01-01,HAG,4,2012,,,29.3,,0.036,0.012,173.0,362.0,82.0,1.9,368.0,9388.0,,,,,,0.278,,,0.5,2.0,1.5,-0.321,1953.0,0.236,0.136,0.036,1.7,0.5,14.1,0.2,3.6,7011.0,0.258,0.162,453.0,2.1,-0.504,0.2,0.9,0.136,0.2,,,,,,,,,2.1,,-0.067,-0.021,,2013-01-01
2012-10-01,HAG,3,2012,,,23.0,,0.053,0.019,202.0,456.0,91.0,3.2,542.0,9585.0,,,,,,0.316,,,0.5,1.9,1.3,-0.281,2093.0,0.165,0.136,0.04,1.5,0.5,12.2,0.3,3.2,5620.0,0.165,0.13,567.0,1.8,-0.524,0.2,2.6,0.136,0.8,,,,,,,,,1.8,,-0.14,0.01,,2012-10-01
2012-07-01,HAG,2,2012,,,21.6,,0.076,0.027,200.0,810.0,96.0,0.3,753.0,9495.0,,,,,,0.31,,,0.5,2.1,1.3,-0.183,2434.0,0.493,0.169,0.375,1.5,0.5,9.5,0.3,3.2,7402.0,0.27,0.163,915.0,1.8,-0.726,0.1,1.1,0.169,2.4,,,,,,,,,1.9,,-0.026,-0.003,,2012-07-01
2012-04-01,HAG,1,2012,,,19.8,,0.093,0.037,262.0,727.0,101.0,1.4,922.0,9528.0,,,,,,0.336,,,0.6,1.8,1.2,-0.254,2498.0,0.289,0.195,0.09,1.3,0.5,7.9,0.4,3.0,5899.0,0.178,0.117,888.0,1.4,-0.778,0.2,1.3,0.195,0.6,,,,,,,,,1.7,,-0.219,0.009,,2012-04-01
2012-01-01,HAG,4,2011,,,14.2,,0.123,0.052,276.0,687.0,80.0,6.5,1237.0,9446.0,,,,,,0.343,,,0.6,1.9,1.3,-0.39,3198.0,0.395,0.311,0.203,1.2,0.5,7.0,0.4,2.9,6433.0,0.308,0.285,883.0,1.3,-0.721,0.2,1.6,0.311,1.0,,,,,,,,,1.7,,-0.448,0.036,,2012-01-01
2011-10-01,HAG,3,2011,,,8.9,,0.231,0.091,164.0,531.0,49.0,2.3,2028.0,9118.0,,,,,,0.334,,,0.6,2.0,1.3,-0.111,5798.0,0.457,0.376,0.212,1.2,0.4,3.6,0.3,3.0,6884.0,0.345,0.225,645.0,2.2,-0.817,0.2,1.6,0.376,0.9,,,,,,,,,1.7,,0.276,0.047,,2011-10-01
2011-07-01,HAG,2,2011,,,11.9,,0.27,0.113,181.0,636.0,62.0,0.2,2281.0,8707.0,,,,,,0.35,,,0.6,1.9,1.3,0.054,4544.0,0.447,0.074,1.036,1.0,0.4,3.7,0.3,2.9,6275.0,0.355,0.186,756.0,2.0,-0.777,0.2,1.6,0.074,21.8,,,,,,,,,1.5,,-0.135,0.0,,2011-07-01
2011-04-01,HAG,1,2011,,,11.7,,0.286,0.121,208.0,546.0,38.0,2.7,2164.0,8707.0,,,,,,0.398,,,0.8,1.8,1.2,0.068,5254.0,0.479,0.357,0.517,0.7,0.3,3.0,0.9,2.5,5066.0,0.279,0.122,716.0,1.8,-0.916,0.3,1.6,0.357,2.3,,,,,,,,,1.2,,-0.174,-0.033,,2011-04-01
2011-01-01,HAG,4,2010,,,16.3,,0.27,0.121,207.0,471.0,66.0,21.5,2026.0,9003.0,,,,,,0.445,,,1.1,2.3,1.7,0.499,6357.0,0.506,0.47,0.346,0.6,0.3,3.0,0.9,2.2,6178.0,0.39,0.131,612.0,1.8,-1.084,0.3,1.5,0.47,1.1,,,,,,,,,0.9,,0.605,0.323,,2011-01-01
2010-10-01,HAG,3,2010,,,28.3,,0.214,0.096,314.0,750.0,79.0,0.8,1351.0,6807.0,,,,,,0.396,,,0.9,2.1,1.4,0.198,3961.0,0.324,0.111,1.609,0.7,0.3,4.6,0.9,2.5,4719.0,0.305,0.094,985.0,1.2,-1.209,0.2,1.4,0.111,19.6,,,,,,,,,1.1,,-0.316,-0.017,,2010-10-01
2010-07-01,HAG,2,2010,,,20.3,,0.192,0.087,210.0,544.0,68.0,3.5,1128.0,6922.0,,,,,,0.444,,,1.0,2.2,1.4,-0.122,5793.0,0.769,0.57,0.455,0.6,0.3,2.8,0.7,2.3,4436.0,0.177,0.051,686.0,1.7,-0.747,0.3,2.0,0.57,1.6,,,,,,,,,1.0,,-0.137,0.365,,2010-07-01
2010-04-01,HAG,1,2010,,,17.8,,0.269,0.109,138.0,344.0,32.0,4.6,1285.0,5072.0,,,,,,0.365,,,0.7,1.8,1.3,0.003,6714.0,0.435,0.312,0.461,1.0,0.4,2.7,1.4,2.7,3593.0,0.262,0.059,450.0,2.6,-0.334,0.4,1.3,0.312,1.9,,,,,,,,,1.4,,,0.095,,2010-04-01
2010-01-01,HAG,4,2009,,,,,0.281,0.113,101.0,315.0,38.0,7.4,1281.0,4631.0,,,,,,0.352,,,0.7,2.0,1.4,0.321,,0.417,0.356,0.305,1.1,0.4,,0.8,2.8,3759.0,0.413,0.092,377.0,3.6,,0.4,1.5,0.356,1.3,,,,,,,,,1.5,,,0.039,,2010-01-01
2009-10-01,HAG,3,2009,,,,,0.218,0.091,194.0,435.0,54.0,10.9,970.0,4456.0,,,,,,0.403,,,0.9,1.9,1.2,0.547,,0.487,0.42,0.261,0.8,0.3,,0.7,2.5,2571.0,0.131,0.028,575.0,1.9,,0.4,1.5,0.42,0.9,,,,,,,,,1.2,,,0.151,,2009-10-01
